PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Temperature,TM,Tm,Humidity,Precipitation,Visbility,wind_speed,AQI
37.09,134.5612308,7.22,20.21,27.42,1.6,7.22,8.66,7.94,25.9,29,24,92,23.11,2.3,13.9,175
33.4,134.5612308,7.4,20.09,27.5,1.6,7.4,9.95,8.39,24.6,27,23,95,71.88,2.4,15.7,179
38.64,134.5612308,7.35,20.21,27.55,1.6,7.35,9.74,6.28,24.6,27,23,95,71.88,2.4,15.7,174
40.49,134.5612308,7.48,20.23,27.71,1.6,7.48,8.92,21.51,28.6,33,25.8,75,0.25,4.7,14.3,176
41.37,134.5612308,7.47,20.2,27.68,1.6,7.47,11.73,19.8,28.6,33,25.8,75,0.25,4.7,14.3,179
44.56,134.5612308,7.49,20.06,27.55,1.6,7.49,11.23,22.77,29.3,32.3,26.2,73,0,4.7,14.3,175
65.68,134.5612308,7.57,19.94,27.51,1.6,7.57,8.21,30.21,29.3,32.3,26.2,73,0,4.7,14.3,177
33.34,134.5612308,7.3,20.27,27.57,1.6,7.3,6.41,32.95,28.8,32.2,26.3,75,0,4.3,12.2,175
39.17,134.5612308,7.35,20.24,27.58,1.6,7.35,9.17,26.64,28.8,32.2,26.3,75,0,4.3,12.2,174
34,134.5612308,7.41,20.1,27.51,1.6,7.41,9.64,17.17,29.8,34,25.8,69,0,4.5,12.4,179
36.38,134.5612308,7.31,20.14,27.45,1.6,7.31,10.65,13.35,29.8,34,25.8,69,0,4.5,12.4,177
38.35,134.5612308,7.41,20.16,27.57,1.6,7.41,9.33,18.59,30.3,34.6,26.5,70,0,4,5.6,180
38.5,134.5612308,12.38,19.67,30.02,1.6,12.38,10.37,16.33,30.3,34.6,26.5,70,0,4,5.6,274
39.61,134.5612308,17.31,14.84,32.15,1.6,17.31,10.76,5.38,30.8,35,26.5,70,0,3.9,7.8,310
61.79,134.5612308,17.24,14.82,32.06,1.6,17.24,12.39,8.06,30.8,35,26.5,70,0,3.9,7.8,303
43.22,134.5612308,17.17,14.82,31.99,1.6,17.17,11.68,37.87,30.4,35,27,72,0,4.2,9.3,302
33.41,134.5612308,17.12,14.86,31.98,1.6,17.12,12.96,86.83,30.4,35,27,72,0,4.2,9.3,302
36.9,134.5612308,17.08,14.85,31.93,1.6,17.08,4.73,54.01,27.4,30.1,25.6,86,1.02,3.7,5.4,302
36.36,134.5612308,17.11,14.79,31.9,1.6,17.11,8.86,77.3,27.4,30.1,25.6,86,1.02,3.7,5.4,302
32.64,134.5612308,17.01,14.84,31.85,1.6,17.01,7.05,62.31,28.3,33,25.5,83,0,3.4,5.2,302
38.23,134.5612308,17.07,14.89,31.96,1.6,17.07,10.9,55.94,28.3,33,25.5,83,0,3.4,5.2,302
39.86,134.5612308,16.98,14.83,31.81,1.6,16.98,10.02,96.83,29.6,35.4,25.5,80,4.06,4,9.6,301
72.74,134.5612308,17.04,14.84,31.88,1.6,17.04,4.23,99.03,29.6,35.4,25.5,80,4.06,4,9.6,302
43.2,134.5612308,17.05,14.86,31.91,1.6,17.05,5.96,59.99,30.2,35,25.4,70,9.91,4.3,11.3,302
63.2,134.5612308,17.03,14.82,31.85,1.6,17.03,3.69,7.57,30.2,35,25.4,70,9.91,4.3,11.3,302
64.73,134.5612308,17.01,14.82,31.83,1.6,17.01,6.45,12.13,29.4,33.4,25.7,73,0,4.5,14.6,302
65.28,134.5612308,17.04,14.85,31.89,1.6,17.04,6.13,18.2,29.4,33.4,25.7,73,0,4.5,14.6,301
67.86,134.5612308,16.97,14.87,31.84,1.6,16.97,8.87,16.53,30.7,36,26,65,0,4.5,14.8,302
52.4,134.5612308,16.97,14.81,31.78,1.6,16.97,9.89,22.55,30.7,36,26,65,0,4.5,14.8,301
33.33,134.5612308,16.95,14.89,31.84,1.6,16.95,6.88,33.58,30.6,35,26.2,70,0,4.7,10,302
29.52,134.5612308,16.94,14.88,31.82,1.6,16.94,8.56,40.65,30.6,35,26.2,70,0,4.7,10,301
15.53,134.5612308,17,14.85,31.85,1.6,17,15.13,34.18,31.1,35,26.6,68,0,4.5,9.1,301
57.51,134.5612308,16.31,50.9,67.22,1.6,16.31,8.73,15.39,31.1,35,26.6,68,0,4.5,9.1,301.4
50.24,134.5612308,9.46,12.31,21.77,1.6,9.46,11.63,13.61,31.3,35.9,26,67,0,4.7,9.4,226
61.77,134.5612308,8.68,15.43,24.1,1.6,8.68,8.1,18.69,31.3,35.9,26,67,0,4.7,9.4,276
46.93,134.5612308,7.14,11.47,18.61,1.6,7.14,7.92,19.03,30.4,35,27,71,0,4.5,9.1,209
43.01,134.5612308,6.82,9.96,16.78,1.6,6.82,11.58,20.59,30.4,35,27,71,0,4.5,9.1,179
42.06,134.5612308,8.43,11.35,19.78,1.6,8.43,11.63,28.09,30.7,36,26.4,65,0,4.3,11.1,197
44.94,134.5612308,7.14,10.94,18.07,1.6,7.14,5.85,59.38,30.7,36,26.4,65,0,4.3,11.1,229
29.58,134.5612308,6.61,9.94,16.55,1.6,6.61,8.82,42.9,30.3,35,26,63,0,4.3,8.7,170
32.15,134.5612308,6.5,9.7,16.2,1.6,6.5,9.2,39.02,30.3,35,26,63,0,4.3,8.7,164
36.33,134.5612308,7.68,12.88,20.56,1.6,7.68,8.28,43.35,30.3,35,24.4,61,0,4.3,7.2,195
24.46,134.5612308,8.45,10.99,19.44,1.6,8.45,12.59,44.55,30.3,35,24.4,61,0,4.3,7.2,220
29.92,134.5612308,7.838,11.152,18.988,1.6,7.838,9.68,36.456,30.7,37,25.6,61,0,4.7,8.9,187.25
27.08,134.5612308,9.95,12.25,22.19,1.6,9.95,9.51,12.46,30.7,37,25.6,61,0,4.7,8.9,187.25
59.29,134.5612308,9.21,9.68,18.89,1.6,9.21,5.98,7.69,30.3,36,27,66,0,4.7,5.9,217
65.32,134.5612308,10.61,9.62,20.23,1.6,10.61,3.69,4.74,30.3,36,27,66,0,4.7,5.9,254
47.39,134.5612308,9.26,10.48,19.74,1.6,9.26,7.72,7.71,31,35.5,26,64,0,4.7,4.4,241
43.88,134.5612308,8.69,19.75,28.44,1.6,8.69,4.83,11.53,31,35.5,26,64,0,4.7,4.4,244
28.35,134.5612308,9.05,13.62,22.68,1.6,9.05,7.47,15.95,31.6,38,26.4,63,0,4.5,11.3,243
3.59,134.5612308,11.26,14.17,25.44,1.6,11.26,9.6,20.38,31.6,38,26.4,63,0,4.5,11.3,244
3.04,134.5612308,16.31,21.5,37.81,1.6,16.31,13.73,30.05,32.2,38,26.5,64,0,4.5,10.9,327
19.14,134.5612308,10.33,30.6,40.93,1.6,10.33,10.96,29.36,32.2,38,26.5,64,0,4.5,10.9,390
69.12,134.5612308,8.85,32.41,41.26,1.6,8.85,15.63,28.45,31.9,37,26.4,62,0,4.5,11.1,231
76.41,134.5612308,17.96,34.7,52.67,1.6,17.96,15.44,31.49,31.9,37,26.4,62,0,4.5,11.1,396
102.49,134.5612308,33.31,37.85,71.17,1.6,33.31,27.32,24.85,27.4,32,24,86,57.91,3.9,11.3,731
127.94,134.5612308,11.14,28.38,39.52,1.6,11.14,25.59,15.17,27.4,32,24,86,57.91,3.9,11.3,466
87.18,134.5612308,7.83,21.51,29.34,1.6,7.83,6.98,23.17,25,26,23,95,2.03,2.3,8.3,230
99.73,134.5612308,20.16,30.23,50.39,1.6,20.16,32.74,20.91,25,26,23,95,2.03,2.3,8.3,309
84.15,134.5612308,15.83,32.1,47.93,1.6,15.83,19.37,23.12,27,31,24.5,91,8.89,2.9,11.7,519
92.12,134.5612308,18.21,32.5,50.71,1.6,18.21,31.75,29.97,27,31,24.5,91,8.89,2.9,11.7,397
94.02,134.5612308,27.14,36.97,64.11,1.6,27.14,24.88,23.51,28.8,34,24,66,0,4.8,9.3,517
150.27,134.5612308,15.9,34.86,50.77,1.6,15.9,26.35,31.96,28.8,34,24,66,0,4.8,9.3,653
118.91,134.5612308,5.42,29.22,34.64,1.6,5.42,79.47,24.89,28.7,34.1,23.5,68,0,5,9.3,355
91.41,134.5612308,5.19,23.45,28.63,1.6,5.19,25.44,6.25,28.7,34.1,23.5,68,0,5,9.3,227
95.9,134.5612308,10.38,33.63,44.01,1.6,10.38,30.06,27.34,29.4,34.3,24.4,67,0,4.8,5.7,316
137.87,134.5612308,20.2,32.98,53.18,1.6,20.2,21.89,17.41,29.4,34.3,24.4,67,0,4.8,5.7,536
90.71,134.5612308,18.12,25.73,43.85,1.6,18.12,17.89,26.02,30.7,38,23,52,0,4.3,4.6,370
108.68,134.5612308,17.03,32.87,49.9,1.6,17.03,22.59,19.56,30.7,38,23,52,0,4.3,4.6,551
98.79,134.5612308,17.72,31.2,48.92,1.6,17.72,26.09,30.19,31.1,38,23,54,0,4.3,5.4,393
145.75,134.5612308,20.61,34.71,55.33,1.6,20.61,24.66,95.94,31.1,38,23,54,0,4.3,5.4,671
179.43,134.5612308,52.33,39.42,91.75,1.6,52.33,39.15,112.01,31.8,39,25,63,0,3.9,7.2,969
170.52,134.5612308,15.49,35.22,48.6,1.6,15.49,34.03,53.98,31.8,39,25,63,0,3.9,7.2,471
203.4,134.5612308,23.03,36.63,59.66,1.6,23.03,94.3,5.36,32.3,40,24,48,0,4.7,5.4,529
92.71,134.5612308,12.92,30.65,43.57,1.6,12.92,42.08,72.86,32.3,40,24,48,0,4.7,5.4,606.6
64.66,134.5612308,4.79,23.83,28.61,1.6,4.79,34.4,24.76,31.7,40,24,47,0,4.3,3.7,213
78.14,134.5612308,10.58,28.93,39.51,1.6,10.58,44.91,35.56,31.7,40,24,47,0,4.3,3.7,297
100.17,134.5612308,32.27,34.16,66.43,1.6,32.27,27.73,23.95,32.3,40,23,46,0,4.3,5.4,605
147.35,134.5612308,34.64,39.1,73.74,1.6,34.64,46.09,26.43,32.3,40,23,46,0,4.3,5.4,691
206.89,134.5612308,145.32,55.67,201,1.6,145.32,20.47,38,31.9,39,24.5,53,0,4.2,3.9,971
114.84,134.5612308,38.09,40.31,78.39,1.6,38.09,22.94,30.19,31.9,39,24.5,53,0,4.2,3.9,555.4
89.64,134.5612308,5.42,25.75,31.18,1.6,5.42,44.92,43.04,30.9,40,24,52,0,4.5,3.5,270
51.72,134.5612308,1.89,21.15,23.04,1.6,1.89,37.31,66.58,30.9,40,24,52,0,4.5,3.5,188
54.59,134.5612308,2.31,18.33,20.64,1.6,2.31,19.08,42.43,30.5,40,24,50,0,4.3,3.9,114
46.5,134.5612308,1.22,12.1,13.32,1.6,1.22,13.73,61.56,30.5,40,24,50,0,4.3,3.9,143
72.998,134.5612308,17.252,24.306,41.56,1.6,17.252,25.764,54.854,31.3,40,23,49,0,4.2,1.3,178.75
122.54,134.5612308,75.42,44.2,119.62,1.6,75.42,13.78,60.66,31.3,40,23,49,0,4.2,1.3,178.75
147.18,134.5612308,33.06,36.87,69.93,1.6,33.06,21.24,131.12,31.1,39,22.3,51,0,4.5,3.5,557
214.67,134.5612308,57.37,42.21,99.57,1.6,57.37,22.18,59.89,31.1,39,22.3,51,0,4.5,3.5,436.6
207.13,134.5612308,28.41,35.31,60.37,1.6,28.41,50.33,59.89,30.3,39,23.4,55,0,4.2,1.9,536
191.01,134.5612308,39.61,50.11,89.72,1.6,39.61,40.78,27.9,30.3,39,23.4,55,0,4.2,1.9,354
192.35,134.5612308,9.39,29.04,38.43,1.6,9.39,29.18,33.21,27.4,38,21,53,0,4.2,2.2,381
127.64,134.5612308,6.74,31.91,38.64,1.6,6.74,26.94,47.33,27.4,38,21,53,0,4.2,2.2,355
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,27.7,38,20.9,55,0,4,2.2,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,27.7,38,20.9,55,0,4,2.2,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,28.6,37,20,44,0,4.5,6.3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,28.6,37,20,44,0,4.5,6.3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,24.9,32,19.8,50,0,4.8,10.9,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,24.9,32,19.8,50,0,4.8,10.9,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,26.7,34,19.9,55,0,4.3,6.5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,26.7,34,19.9,55,0,4.3,6.5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,27.9,36,21,52,0,4.5,5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,27.9,36,21,52,0,4.5,5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,28.2,36,21,50,0,4.5,3.5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,28.2,36,21,50,0,4.5,3.5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,27.1,36,19.3,44,0,4.3,4.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,27.1,36,19.3,44,0,4.3,4.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,25.4,35,17,44,0,3.9,3.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,25.4,35,17,44,0,3.9,3.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,26.7,36,11.5,49,0,4,2,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,26.7,36,11.5,49,0,4,2,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,27.5,38,19.8,49,0,4.3,2.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,27.5,38,19.8,49,0,4.3,2.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,27.5,37,17,42,0,4.3,3.7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,27.5,37,17,42,0,4.3,3.7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,26.7,36,16.8,50,0,4.3,4.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,26.7,36,16.8,50,0,4.3,4.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,23.8,33.3,18,42,0,4.3,7.8,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,23.8,33.3,18,42,0,4.3,7.8,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,24.8,34,17.8,39,0,4.5,7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,24.8,34,17.8,39,0,4.5,7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,26.7,34,18.9,38,0,4.5,7.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,26.7,34,18.9,38,0,4.5,7.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,27.6,34,21,47,0,3.5,5.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,27.6,34,21,47,0,3.5,5.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,25.8,34,17,40,0,4,7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,25.8,34,17,40,0,4,7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.5,29,13,35,0,4.5,5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.5,29,13,35,0,4.5,5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,24,34,16,48,0,4.2,4.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,24,34,16,48,0,4.2,4.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.8,32,15,42,0,4.2,6.3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.8,32,15,42,0,4.2,6.3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.5,31,13,41,0,4.3,6.3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.5,31,13,41,0,4.3,6.3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,23.4,35,14,46,0,4.3,4.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,23.4,35,14,46,0,4.3,4.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,24,34,16,41,0,4.3,4.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,24,34,16,41,0,4.3,4.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,25.3,34,15,45,0,4.3,3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,25.3,34,15,45,0,4.3,3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,17.4,27,10,41,0,4.7,7.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,17.4,27,10,41,0,4.7,7.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,16.9,26.4,10,40,0,4.2,10.7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,16.9,26.4,10,40,0,4.2,10.7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,17.4,26.5,11,36,0,4.5,9.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,17.4,26.5,11,36,0,4.5,9.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,16.9,28,11,48,0,4.3,5.7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,16.9,28,11,48,0,4.3,5.7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,18.3,28,8,39,0,4.2,5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,18.3,28,8,39,0,4.2,5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,18.2,27,10.7,44,0,4.3,8.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,18.2,27,10.7,44,0,4.3,8.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,17.9,25,10.5,39,0,4.2,10.9,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,17.9,25,10.5,39,0,4.2,10.9,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,18.4,28.2,11,37,0,4.5,7.8,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,18.4,28.2,11,37,0,4.5,7.8,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.8,30,11.9,37,0,4.5,5.2,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.8,30,11.9,37,0,4.5,5.2,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,22.05,31.65,13.5,46.5,0,4.25,4.05,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,22.05,31.65,13.5,46.5,0,4.25,4.05,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,22.4,32,14,45,0,4.2,4.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,22.4,32,14,45,0,4.2,4.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.7,31.3,13,48,0,4.3,3.5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.7,31.3,13,48,0,4.3,3.5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21,31.3,13,55,0,3.9,3.9,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21,31.3,13,55,0,3.9,3.9,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,22.2,32,14.6,52,0,4.3,5.7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,22.2,32,14.6,52,0,4.3,5.7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,22.2,31,14,47,0,4.2,4.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,22.2,31,14,47,0,4.2,4.4,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20,29.7,12,52,0,4.2,4.8,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20,29.7,12,52,0,4.2,4.8,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.4,30,12.9,54,0,4.2,4.8,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.4,30,12.9,54,0,4.2,4.8,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.2,28,13,49,0,4.5,7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.2,28,13,49,0,4.5,7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,19.3,29,10.4,54,0,4,4.3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,19.3,29,10.4,54,0,4,4.3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,19.1,27,10,52,0,3.7,5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,19.1,27,10,52,0,3.7,5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,18.6,27,11,47,0,4,6.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,18.6,27,11,47,0,4,6.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,17.6,26.5,10,44,0,4,5.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,17.6,26.5,10,44,0,4,5.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,18.4,29,7.5,44,0,4.3,2.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,18.4,29,7.5,44,0,4.3,2.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,19.6,29,8,48,0,4,3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,19.6,29,8,48,0,4,3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.5,29.5,12.4,65,0,4.2,4.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.5,29.5,12.4,65,0,4.2,4.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,23.1,31,15.5,59,0,4,4.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,23.1,31,15.5,59,0,4,4.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,22.7,31,15,52,0,3.9,4.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,22.7,31,15,52,0,3.9,4.1,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.3,29,13,43,0,4.2,5.7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.3,29,13,43,0,4.2,5.7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.9,30,13,40,0,4.3,8.5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.9,30,13,40,0,4.3,8.5,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.2,30,12,34,0,4.2,4.3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.2,30,12,34,0,4.2,4.3,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.8,31,11,31,0,4.2,6.9,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.8,31,11,31,0,4.2,6.9,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,22.1,32,13.9,37,0,4.2,7.2,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,22.1,32,13.9,37,0,4.2,7.2,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.6,29,12,36,0,4,5.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.6,29,12,36,0,4,5.6,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.7,30,10.4,35,0,4.2,6.9,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,20.7,30,10.4,35,0,4.2,6.9,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.2,31,13,41,0,4.3,6.7,372.1375
159.43975,134.5612308,33.4065,36.7445,69.73,1.6,33.4065,28.77425,59.35675,21.2,31,13,41,0,4.3,6.7,372.1375
